"","ISO3","Prediction","RunNo"
"1","BHS",0.756274030327416,"5"
"2","CUB",0.931088525170212,"5"
"3","DOM",0.289661217786719,"5"
"4","HTI",0.161942757409459,"5"
"5","JAM",0.032122384728367,"5"
"6","MEX",0.866703253694093,"5"
"7","BRN",0.0417779297805664,"5"
"8","CHN",0.148884747018222,"5"
"9","KEN",0.453302685056775,"5"
"10","MMR",0.551079716171988,"5"
"11","LKA",0.875981235563098,"5"
"12","TWN",0.124961042546985,"5"
"13","TZA",0.907447056222819,"5"
"14","TLS",0.110477552733768,"5"
"15","VNM",0.302048629702037,"5"
"16","SLV",0.130133453988822,"5"
"17","KHM",0.0963937317930592,"5"
"18","CHN",0.150642169845903,"5"
"19","JPN",0.133080283137016,"5"
"20","KOR",0.239617735636813,"5"
"21","OMN",0.131602139442538,"5"
"22","SGP",0.0924220628604972,"5"
"23","SOM",0.720908959777615,"5"
"24","TWN",0.110442049524145,"5"
"25","THA",0.178157023623105,"5"
"26","TLS",0.121780431976121,"5"
"27","YEM",0.63752391696414,"5"
"28","BGD",0.754338670758984,"5"
"29","BRN",0.134758702512354,"5"
"30","KHM",0.151155326521469,"5"
"31","CHN",0.171843987528289,"5"
"32","DJI",0.109842369291492,"5"
"33","EGY",0.199895171080014,"5"
"34","IND",0.622016893257116,"5"
"35","IRN",0.390049079775219,"5"
"36","IRQ",0.161932297498252,"5"
"37","KWT",0.7224956342187,"5"
"38","MDG",0.884634382722385,"5"
"39","MMR",0.673333498392632,"5"
"40","SGP",0.116505129497175,"5"
"41","SOM",0.730815280093317,"5"
"42","LKA",0.860883309572058,"5"
"43","TWN",0.116404788600998,"5"
"44","TZA",0.889499071358148,"5"
"45","TLS",0.750696918686565,"5"
"46","VNM",0.343390698074133,"5"
"47","YEM",0.662297721022635,"5"
"48","SLB",0.724693421804349,"5"
"49","BRA",0.866186960813829,"5"
"50","COL",0.897840991856738,"5"
"51","CRI",0.706137742016563,"5"
"52","DOM",0.302786977930226,"5"
"53","GUF",0.729227818539241,"5"
"54","GIN",0.101233267934019,"5"
"55","GUY",0.220268658639666,"5"
"56","HTI",0.152972259681287,"5"
"57","PAN",0.898103931711953,"5"
"58","SUR",0.774039154786231,"5"
"59","VEN",0.331135966867102,"5"
"60","BHS",0.735722296459756,"16"
"61","CUB",0.876751073855918,"16"
"62","DOM",0.306786954701525,"16"
"63","HTI",0.203678488770296,"16"
"64","JAM",0.0643347519934899,"16"
"65","MEX",0.786384062413467,"16"
"66","BRN",0.0760363602763425,"16"
"67","CHN",0.20971603640795,"16"
"68","KEN",0.375508298840294,"16"
"69","MMR",0.503700319482975,"16"
"70","LKA",0.765125509321944,"16"
"71","TWN",0.186451337146154,"16"
"72","TZA",0.863085732858827,"16"
"73","TLS",0.144746097965563,"16"
"74","VNM",0.331712983351204,"16"
"75","SLV",0.193708561877242,"16"
"76","KHM",0.132754459158648,"16"
"77","CHN",0.208697969059237,"16"
"78","JPN",0.217554284759101,"16"
"79","KOR",0.301094034096907,"16"
"80","OMN",0.148777426324533,"16"
"81","SGP",0.142585014414645,"16"
"82","SOM",0.676975027592683,"16"
"83","TWN",0.177573439482409,"16"
"84","THA",0.220952171934536,"16"
"85","TLS",0.16387583245146,"16"
"86","YEM",0.604861333952483,"16"
"87","BGD",0.647127237852779,"16"
"88","BRN",0.210219009052317,"16"
"89","KHM",0.190697117846466,"16"
"90","CHN",0.224927768234285,"16"
"91","DJI",0.145891387016965,"16"
"92","EGY",0.323255608089684,"16"
"93","IND",0.582761884513495,"16"
"94","IRN",0.372615604897922,"16"
"95","IRQ",0.168036507049345,"16"
"96","KWT",0.637889988712212,"16"
"97","MDG",0.847884501149293,"16"
"98","MMR",0.588422960523359,"16"
"99","SGP",0.164453880732469,"16"
"100","SOM",0.670365922681367,"16"
"101","LKA",0.743406015077151,"16"
"102","TWN",0.173697932594712,"16"
"103","TZA",0.850870707729487,"16"
"104","TLS",0.715221725384683,"16"
"105","VNM",0.356278184807634,"16"
"106","YEM",0.59042042850062,"16"
"107","SLB",0.742732812622069,"16"
"108","BRA",0.780449681658851,"16"
"109","COL",0.835522718050474,"16"
"110","CRI",0.501620086019547,"16"
"111","DOM",0.334740390798522,"16"
"112","GUF",0.665071133916525,"16"
"113","GIN",0.168275737516915,"16"
"114","GUY",0.296944731488833,"16"
"115","HTI",0.195133156376556,"16"
"116","PAN",0.814171713364224,"16"
"117","SUR",0.705079730217751,"16"
"118","VEN",0.364914457436922,"16"
