"","ISO3","occurrence","RunNo","PredValue"
"1","ARE",1,"4",0.392564828217905
"2","BRB",0,"4",0.0600905193105164
"3","CIV",0,"4",0.228294912008611
"4","CIV",0,"4",0.098301666712409
"5","CMR",0,"4",0.350404845692948
"6","GHA",0,"4",0.287846630226726
"7","GIN",0,"4",0.1192359428495
"8","GNQ",0,"4",0.104864806777093
"9","GRD",0,"4",0.0513439399273832
"10","GRD",0,"4",0.0541923831108633
"11","GUY",1,"4",0.247935607908518
"12","HND",1,"4",0.900729936678946
"13","IDN",1,"4",0.620981044191517
"14","IDN",1,"4",0.646793515647394
"15","IND",1,"4",0.548768581337982
"16","LCA",0,"4",0.0530594172256864
"17","MAR",0,"4",0.245306175248915
"18","MOZ",1,"4",0.548510241736665
"19","MYS",0,"4",0.658328225090504
"20","MYS",0,"4",0.635014001065997
"21","PAK",1,"4",0.160210001201909
"22","PAK",1,"4",0.157665524819802
"23","PNG",1,"4",0.914340481180121
"24","TGO",0,"4",0.0592401257168546
"25","VCT",0,"4",0.0737038238282174
"26","ARE",1,"19",0.401588153626703
"27","BRB",0,"19",0.0680290428401806
"28","CIV",0,"19",0.239306049348876
"29","CIV",0,"19",0.116364118662339
"30","CMR",0,"19",0.345494693085179
"31","GHA",0,"19",0.282872263622755
"32","GIN",0,"19",0.139365575494702
"33","GNQ",0,"19",0.104265613654329
"34","GRD",0,"19",0.060073244790731
"35","GRD",0,"19",0.0657826199775563
"36","GUY",1,"19",0.2755522656565
"37","HND",1,"19",0.874289753018125
"38","IDN",1,"19",0.643015583663459
"39","IDN",1,"19",0.660397756786221
"40","IND",1,"19",0.503305300932994
"41","LCA",0,"19",0.0607472960632818
"42","MAR",0,"19",0.260038948127396
"43","MOZ",1,"19",0.562073354148349
"44","MYS",0,"19",0.621463056858481
"45","MYS",0,"19",0.610438612464375
"46","PAK",1,"19",0.194695815331524
"47","PAK",1,"19",0.172856517598542
"48","PNG",1,"19",0.907406260410267
"49","TGO",0,"19",0.0769164872293976
"50","VCT",0,"19",0.096683461182699
